	COLD_CONTROL_12H_SHOOT_REP1.cel	COLD_CONTROL_12H_SHOOT_REP2.cel	COLD_6H_SHOOT_REP1.cel	COLD_6H_SHOOT_REP2.cel	COLD_12H_SHOOT_REP1.cel	COLD_12H_SHOOT_REP2.cel
248350_at	4.1112617307753	4.09239027738299	4.06631727090754	4.12975277208009	4.37676067525426	4.17435727451848
248351_at	8.18820438527083	8.33715073327949	8.50750178276063	8.34163966253153	8.7103744165371	8.83788666968261
248352_at	5.32949704316817	5.542116592692	5.50004752432742	5.4656265099921	6.94353494490538	6.78747082471025
248353_at	7.9042605908052	7.55966852713919	5.39563875681687	4.98845170357288	5.33901116868812	5.31221009349602
248354_at	4.27754346521902	4.35031269587712	4.3525894797219	4.5351436124347	4.38257334485891	4.36993754657771
248355_at	4.34306821617179	4.35940519518958	4.27784401096258	4.41596521250811	4.5554721943599	4.48518234862378
248356_at	4.07462115731072	4.03305919057138	3.9550405357071	4.02630876901839	4.03229776802504	4.05675243506044
248357_at	5.20969169906134	5.00165068622741	5.0228497508851	5.50421813795929	5.56405239924637	5.80873116786068
248358_at	5.64443330351544	5.63671109365135	5.68299522871986	5.82991891202658	5.90930911042142	5.91297706597912
248359_at	6.12585901073478	6.22052577943691	6.25357264150147	5.93200605369193	6.2672654266868	6.44129705475099
248360_at	7.51325605466934	7.43620827106094	7.00952206531056	7.04976411264943	6.83030470538217	6.67601039645693
248361_at	5.08309467896488	5.11208118258272	4.96904794361218	5.04114542590951	5.2642047251822	5.21756536035419
248362_at	10.5318923791992	10.5693761541154	10.8292303170914	11.1946470085836	10.9711343754615	11.0308067542118
248363_at	4.70359830936821	4.7572680831241	4.74080941972915	4.81361312442105	5.004036445725	4.87760448214616
248364_at	4.61503364059528	4.63278155087579	4.48999273837368	4.65668024680471	4.82445717691624	4.51634961812255
248365_at	4.96283498420186	5.11443972371551	5.00114725298943	5.06788647939494	5.17708174650777	5.02687621977397
248366_at	7.96392108905276	7.95864439121908	9.26109768272141	9.28828415997046	9.23470600608245	9.18631505717895
248367_at	5.33529433998917	5.32731311424665	5.43022693744813	5.32487365670555	5.51947698523655	5.44083689055622
248368_at	3.95721796288655	3.89602777315832	3.85591493657507	3.95427178397892	3.89144452290418	3.84537530834278
248369_at	9.81482873865982	9.80595178493936	10.0436681584561	10.1637653396551	10.2646043450536	10.3298160727565
248370_at	5.35347935116481	5.57496693375283	5.43918990770741	5.53548334656603	5.87044166521526	5.61493202002129
248371_at	4.20914763016822	4.18143460779153	4.55981596315668	4.42033177395635	4.40400694609068	4.42737923042898
248372_at	5.39818989031576	5.03809591792223	5.15386437196705	4.86764716429337	4.76155076990899	4.72637857975283
248373_at	4.19577544669051	4.31889817230398	4.34495635684773	4.32674302053627	4.35557813949656	4.34406521101268
248374_at	4.44053823300082	4.4805686908728	4.53071865019662	4.51146065141982	4.68688608528053	4.58135525027489
248375_at	7.20121517326384	7.29806175618313	7.55424720645768	7.52481067222209	8.12809491013126	8.11625252429784
248376_at	10.1264360757827	10.1703022555061	9.95146663037137	9.85912926101302	9.98428508535153	10.1115072717362
248377_at	10.6439042152065	10.592922067251	11.6662532894438	11.5365387990639	11.5678994383824	11.61638905315
248378_at	7.63055417692045	7.43154955301084	7.48080031491378	7.252185673039	7.06054733510586	7.35303700442233
248379_at	7.0591933148513	7.06262957162379	7.04936668579729	6.93273602706326	6.99296923554823	7.12887362061068
248380_at	10.3378274302912	10.3161563462817	9.0115083155885	9.0515384352104	9.1671473114918	8.97667996999946
248381_at	6.53973477691474	6.33103984960591	7.32892047375547	7.32593740876416	8.53364544516881	8.71206066387504
248382_at	9.60764458715288	9.37817346064097	9.39079700679106	9.43344600471818	9.47345843239526	9.23933879038229
248383_at	3.73350115116314	3.84389387420147	3.85729122790983	3.83066753043319	3.91951920372819	3.89602777315832
248384_at	4.26861127890962	4.21262572456808	4.36434872375809	4.45520423906955	4.59143855518618	4.46125812314058
248385_at	6.78873626732853	6.90593100515086	5.87715439775618	5.99620763426731	6.20891494849605	6.082145360885
248386_at	8.24467471058295	8.20447603465938	8.17192143410898	8.46864131198076	8.29328134635972	8.59908059223715
248387_at	8.43384518566963	8.56274264498401	7.95697894702468	8.14736312649217	7.52226190750761	7.79009733339533
248388_at	8.17315068268967	8.05390855529347	8.35463833991782	8.22494931193855	7.83822961600802	7.72961294276759
248389_at	5.80576996270279	5.97433914220135	8.6819061509207	7.92354751279205	6.13730018002211	6.2834066739504
248390_at	3.96142921499368	4.04863368928971	3.98870673506148	3.9767502262182	3.98679918116582	3.82662360418379
248391_at	8.46979826956886	8.27769355579711	7.93200457109652	7.94778580966067	7.90195948218785	8.01542256949336
248392_at	6.12699594956321	6.31959100692761	9.58777380397467	9.62492154956961	6.3105485768785	6.39733800119508
248393_at	9.69843274686275	9.57685797460307	10.1159588623523	10.0958335729856	10.689133041818	10.683802113937
248394_at	6.30032026706629	6.58501100524075	5.67181866187684	6.04746551730448	6.18223728259277	5.9476576185566
248395_at	6.25972353632275	6.29174078233301	6.59135770381662	6.63414105216027	6.08203577104578	6.18291880516529
248396_at	4.4573211377156	4.50667949916259	4.52591526688211	4.58305568232534	4.66343959787053	4.4896268647007
248397_at	4.35042571610044	4.50201116572243	4.45196217660322	4.43811579239923	4.49490721573435	4.41698389416643
248398_at	11.8551916620368	11.9346721428407	11.4636919889986	11.3570458722981	10.7579602940491	10.8120537436427
248399_at	8.31367548281947	8.20699804510047	7.61910733535414	7.6682781629955	7.34460474956063	7.69935868100379
248400_at	5.57977048916192	5.70584433561185	5.83947006802746	5.65719336608131	5.7004295377495	5.53412514577103
248401_at	8.13836459563752	7.9877961324033	7.35731707451006	7.28539144815529	7.1224374372006	7.29756721833044
248402_at	9.01150295659378	8.95677260007446	8.40463530495205	8.32679387853127	7.96530257647277	8.08807595865826
248403_at	7.88183438166104	7.93765672870403	7.89720524331641	7.77005684520476	8.06451401425506	8.16444475586065
248404_at	8.52228271771236	8.56687616559046	8.66740609583624	9.02644336016921	8.42623279407228	8.2082893369754
248405_at	4.71289180784455	4.69773728199173	4.66335661476237	4.90322236604978	4.83199502654555	4.61826773725979
248406_at	5.66704986596941	5.63046770550403	5.87671390240391	6.05204703887912	5.95367453403013	6.15250531240752
248407_at	5.19164087637519	5.12517957655071	5.36650580298582	5.34375953988663	5.47584416801743	5.15591518562954
248408_at	4.59866796469297	4.672751995916	4.71028152609447	4.68125190267449	4.71430409810752	4.64372237249602
248409_at	10.1248951620386	10.1072468556566	9.33642715632406	9.51601250708643	9.11936764454954	9.14091148777718
248410_at	8.57680396653049	8.70616507878625	8.64875201374825	8.78524121995091	11.002983602471	11.2150563335953
248411_at	3.71681586013675	3.6070512483236	3.65198666854475	3.66197042204354	3.64630022983936	3.74249065189974
248412_at	6.21912133373166	6.18933412260482	6.00091000052839	6.16933953914845	6.22305264999789	6.19451313045068
248413_at	6.28347911251459	6.2614441599365	6.34093398696802	6.21851840929798	6.19609281548165	5.95045185320611
248414_at	4.27055005537217	4.29377951944545	4.20133353685221	4.2411101765561	4.1720262008101	4.24291342311854
248415_at	6.34383153490386	6.25689287505793	6.19486106907931	6.24528514120072	6.30977682375618	6.40459504721109
248416_at	6.65240005651606	6.72179784925341	6.43697847466142	6.61174670706418	6.57587287148488	6.59555741431249
248417_at	4.91455128138759	5.0923274855911	4.93522036358412	5.29008024484014	5.24995344966029	5.09270476880224
248418_at	8.33738889403281	8.31024242075323	7.80722473508294	8.10160219520949	7.87051541258638	7.77737901551169
248419_at	10.3897991934378	10.4826208630332	11.1874351696089	11.2567739833719	10.8485379015836	10.7243441694394
248420_at	9.32549199690968	9.2031681116347	8.4563198062244	8.16861078766821	7.88399094763538	7.91136446523147
248421_at	7.61890516417045	7.79024648746624	7.33345377595599	7.38325526413909	7.47290048895435	7.51068078122029
248422_at	7.27933644908312	7.18323246809569	7.20160133103866	7.10178013996332	7.1955762389589	7.20945945430938
248423_at	5.63874736670958	5.64406962472239	6.5997811832042	6.55631617924876	6.31479433068742	6.45275057976179
248424_at	4.94425951486334	5.20334301118906	5.05267847185173	5.01136909464329	4.98997639837357	5.09279580074642
248425_at	5.78227127505689	5.72730557280605	5.32296631372021	5.43092885756529	5.49943643361769	5.48066281763277
248426_at	7.94559367189473	8.01122596999348	7.72091615693848	7.75579368664962	7.86798288603194	7.96605982493323
248427_at	9.45215855111926	9.37460120246502	9.42835546998065	9.08386328318279	9.32961949660338	9.38711496874723
248428_at	5.53401484904004	5.55517630211223	5.57401539068547	5.52250557324572	5.75472519431819	5.60074724045182
248429_at	7.13877347384063	6.49559501474751	5.73279155353479	5.91170696993787	5.72170706144959	5.57996451717422
248430_at	4.45458559919398	4.65576841009948	4.52625580006763	4.60223455613088	4.60305018252407	4.65431482515579
248431_at	4.71028152609447	4.77802017409807	4.47665484060578	4.2812871303216	4.5703077233207	4.42785637592277
248432_at	5.0123714447183	4.98678890673337	7.7164067892069	7.14134633651888	4.6649628474821	4.69336557581
248433_at	9.35957942517475	9.47477049761448	9.40062600210735	9.31943563768974	9.50577381809427	9.52170323296709
248434_at	4.88979933666746	4.83731275073328	4.69235672112436	4.83650234725454	4.51001067848438	4.50815834208414
248435_at	4.61997783997154	4.96631758786394	4.80709633762398	4.8126728119292	4.9543079099203	4.84434282043268
248436_at	7.84832720775249	7.66981401464144	7.8129199887411	7.76061680259454	7.97066297881047	7.87196003571517
248437_at	6.21662654834724	6.19016891180291	6.46652372865689	6.19629009873516	6.52334873857497	6.54093568954906
248438_at	7.33464583217788	7.27365450465314	7.27574967858104	7.26186437659635	7.33630040459319	7.19619734718919
248439_at	5.71096512999978	5.74599582729232	5.74547528306584	6.01212733961706	5.75699707130273	5.77671951834363
248440_at	6.72286807034925	6.68380132024452	7.32146264086674	7.47729867327115	7.95515248137419	7.96833057864152
248441_at	4.79112052941807	4.7905691327718	5.08165880237525	4.8185133329853	5.00130139960423	4.92127399055853
248442_at	8.23571657396759	8.03733024035757	7.94667837155577	7.97126070516279	8.2632348912724	8.5756943428621
248443_at	5.16043625703281	5.07468380790774	4.79888779951714	4.76211483467947	4.78973556532493	5.13217144392249
248444_at	3.42341352723203	3.49024031276303	3.42137549411946	3.47967167370272	3.53285277384993	3.47048047465871
248445_at	7.29183999720694	7.4939687618384	7.05769413342483	6.8138103255474	6.79815751714807	6.67275096093072
248446_at	9.31736185441529	9.21098503713136	8.91778370157193	8.76249365388163	8.67396215299738	8.73492981201678
248447_at	8.33157358887354	8.29668893801493	8.24684746595084	8.29226838311133	8.3596372028653	8.49219957572051
248448_at	4.74486262826193	4.93508762263668	5.63845020903421	5.34729167868399	5.16270136568625	5.06634448930826
248449_at	11.4105316550339	11.468136265115	11.3583968690454	11.3916708238852	11.1971084230827	11.3416234564167
248450_at	6.87341409565657	6.55763389612745	6.58124871468745	6.71764548205761	6.69508288424075	6.74450888404794
248451_at	8.24649243891858	8.36495110069118	8.16576755436779	8.48180064774619	9.59516003538092	9.64642349743047
248452_at	8.74511194193517	8.73543007410913	8.50236721922107	8.55125100721306	8.74826462278254	8.64619014643319
248453_at	8.09183485840089	8.13084811997943	7.83603617499427	7.65847541228936	7.89662806293892	7.78417030705809
248454_at	7.59988534738009	7.55603245144671	6.82377126792711	6.78474200544683	6.77804621155663	6.71867919959741
248455_at	4.35206671823133	4.29505066399401	4.37297818399256	4.34786822096094	4.40846750982819	4.33316943167561
248456_at	5.18711783106677	5.24972960103247	5.52921500011171	5.35527812271992	5.31892787729468	5.25307344725273
248457_at	5.7128277979262	5.96396773537667	5.85975931100109	5.8704532232022	6.26165784507471	6.15827672855328
248458_at	8.9673913480902	8.95805412429029	8.59041776040043	8.32410287034205	8.74233015955965	8.66680555645683
248459_at	10.0779387538242	10.1381789509481	10.1154093437973	9.9482909421302	9.85330606837735	9.9859635732977
248460_at	8.22106253036907	7.92443497158948	8.47317144483001	8.83216830204118	8.18172088616916	8.10003722170691
248461_s_at	10.4863021825543	10.4231800583219	10.7384965992746	10.4335873870132	10.6316821111606	10.0947934516981
248462_at	8.46932456516191	8.42568320782766	8.52191650557742	8.63676049028004	8.93235852701738	8.94086546382982
248463_at	6.25049873513084	6.04752284808839	6.42908069090819	6.33009034041986	7.134973789579	7.13370340314331
248464_at	5.3052794833779	5.27532512227746	5.18063710191259	5.31337417560949	5.33870363788923	5.33764544883281
248465_at	8.39359532511465	8.49512662070901	8.5217809171733	8.64954751650579	8.57701651612231	8.54386640084388
248466_at	5.53974292369733	5.53630487835047	5.83000026234265	6.01456310419229	9.58717957189241	10.225355150745
248467_at	6.97892147090821	6.52780604095757	7.92006616519678	7.38325526413909	8.8978618158291	8.9254325985303
248468_at	5.87569498956107	5.87884856169924	5.97694000061087	6.07547535706412	6.33417262719739	6.06943910178437
248469_at	7.09215573071096	7.11677852525011	6.78170732019416	6.6209711665867	6.68962393085425	6.62174586905278
248470_at	4.98286041729181	4.98842269245233	4.89435059714353	4.9029064395345	5.08398034364289	5.12965066413121
248471_at	6.78269608494846	6.81804982504014	7.54529748892654	7.62999217584557	8.69059314008451	8.76649382886616
248472_at	8.52715827802172	8.54557110516842	8.442428755284	8.28704630317089	8.16554327917209	8.41614640663613
248473_at	8.18701959496712	8.14660208248585	8.14219263761775	8.35209401466107	8.43331492519135	8.59992649100349
248474_at	10.4930525953289	10.5754901039515	10.2680045205068	10.2331389781808	10.275370935738	10.3751711074714
248475_at	3.6086854374294	3.38546750998823	3.48262074198892	3.51518771924926	3.37557009778716	3.53562534261676
248476_at	6.12804942780248	6.02690396452655	6.3531007865997	6.63856498611142	6.01086668486786	6.20673328296774
248477_at	8.19595403302355	8.08803450839962	8.19499672813137	7.99784992781821	7.9167489186613	8.01422201124934
248478_at	9.10718128120009	9.07366010882153	9.02311295494365	8.91338138716935	9.0457376274693	9.20012039839501
248479_at	3.77365388664395	3.74004653824488	3.88642857020577	3.71378932224994	3.8844213078239	3.7329884614713
248480_at	12.7010445433303	12.6616776232985	12.5857170783987	12.5256713634568	12.52511785589	12.6267932051388
248481_at	5.62122343594183	5.40042254018789	5.36023049553534	5.31295790830856	5.34893319299889	5.31996587745059
248482_at	5.15396544739122	5.2303697865341	4.73505637566785	4.85499655384849	4.76450039647729	4.92684095770817
248483_at	6.02176741101467	5.87190027262298	5.86376052346172	5.63996331534992	5.58139876308921	5.80257002378145
248484_at	5.37494975552304	5.22365261911658	5.51738217405103	5.3968525801062	5.46120262415891	5.48934251822091
248485_at	7.73644957619315	7.60793509686031	7.66653766344091	7.67112789548175	8.47519684269242	8.40034005912918
248486_at	5.22713555954059	5.13588516521135	5.11434412279287	5.27384784874913	5.19238703913032	5.2916200817736
248487_at	9.00601724826117	9.13883758772138	8.80128183553542	8.79093531037081	8.69068154271478	8.750928704151
248488_at	4.81065358114508	4.88144014431966	5.00060280814203	4.94273360008789	4.76544475354148	4.86236449039105
248489_at	4.42921115835721	4.2821694906818	4.31613006196988	4.41379755687399	4.28240214418498	4.29538262207294
248490_at	4.22350803754729	4.18286372447634	4.28918119197272	4.18601182878496	4.24171347092803	4.22446384760519
248491_at	10.6993660535087	10.6783067789588	10.6680317578909	10.5971208918028	10.484835410064	10.5311658509036
248492_at	8.92818671156622	8.94715788389922	8.8818835974699	8.66751757886829	8.72037501542501	8.93818513272119
